bioID,useFirst,lastName,pos,height,weight,college,hsState,race,GP,minutes,points,oRebounds,dRebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade
willisc01,Scott,Williams,C-F,82,230,North Carolina,CA,B,746,16.3807,5.1273,1.7172,2.9826,0.5777,0.5268,0.5643,0.7306,2.5684,4.5603,2.13,1.193,0.8606,0.0603,0.0067
willise01,Sean,Williams,F-C,82,235,Boston College,TX,B,136,14.4632,4.2574,1.3382,2.1103,0.3456,0.3456,1.1765,0.8824,2.3676,3.3015,1.6765,1.4485,0.9044,0.0074,0
willish01,Shammond,Williams,G,73,201,North Carolina,NC / VA,B,325,16.4646,5.8215,0.3262,1.2677,2.3538,0.6031,0.0431,1.0185,1.1662,5.1815,2.08,1.0954,0.8738,2.1538,0.7877
willish02,Shelden,Williams,F,81,250,Duke,OK,B,286,14.3706,4.4231,1.1678,2.528,0.4371,0.4336,0.3986,0.7483,1.8776,3.6399,1.5874,1.5734,1.1678,0.3357,0.0804
willish03,Shawne,Williams,F,81,225,Memphis,TN / NC,B,290,17.2448,5.4448,1.3138,2.5414,0.6345,0.4759,0.5345,0.8138,2.1552,4.6724,2.0414,1.1586,0.8517,1.4379,0.5103
willite01,Terrence,Williams,G-F,78,220,Louisville,WA,B,129,20.186,7.5581,0.4884,3.3953,2.5271,0.5581,0.1318,1.5504,1.4419,7.4729,3.0155,1.6357,1.1163,1.3023,0.4109
williwa02,Walt,Williams,F-G,80,219,Maryland,MD,B,708,26.5791,11.8432,1.0791,2.8672,2.3121,0.9294,0.5734,1.8658,2.8898,9.9054,4.2062,2.7627,2.0523,3.637,1.3785
wilsotr01,Trevor,Wilson,F,79,210,UCLA,CA,B,103,15.6214,5.7379,1.4854,1.9417,0.9612,0.4854,0.1359,1.1359,1.5243,5.0291,2.2913,2.0388,1.1553,0.0388,0
winchke01,Kennard,Winchester,G-F,77,210,Averett,MD,B,122,8.4262,3.418,0.4672,0.6066,0.377,0.2295,0.2049,0.3852,0.9426,3.3934,1.4098,0.6311,0.4918,0.3361,0.1066
wingada01,David,Wingate,G-F,77,185,Georgetown,MD,B,491,16.2607,4.6375,0.5234,1.3727,1.6721,0.7312,0.1242,0.9348,1.5438,4.165,1.9124,0.9756,0.7026,0.3646,0.11
wingfdo01,Dontonio,Wingfield,F,80,256,Cincinnati,GA,B,114,10.0526,3.7105,1.0614,1.3509,0.6667,0.3421,0.1316,0.7807,1.6754,3.5439,1.3772,0.7544,0.5439,1.3333,0.4123
wolfjo01,Joe,Wolf,F-C,83,230,North Carolina,WI,W,407,14.0639,3.4619,0.9779,2.0762,0.7936,0.3857,0.1843,0.6437,2.1106,3.4275,1.4914,0.5921,0.4595,0.1376,0.0197
woodda01,David,Wood,F,80,227,Nevada-Reno,WA,W,410,13.5341,3.9073,0.9463,1.5024,0.7098,0.4,0.1854,0.5756,2.2756,3.0805,1.3829,1.1098,0.8707,0.8,0.2707
woodslo01,Loren,Woods,C,85,245,Arizona,MO,B,215,11.2884,2.5814,1.2233,1.9488,0.3442,0.2558,0.5953,0.6419,1.293,2.307,0.9674,1,0.6419,0.0326,0.0047
woodsqy01,Qyntel,Woods,F-G,80,221,NE Mississippi CC,TN,B,167,12.3353,4.1377,0.6407,1.6647,0.6287,0.4251,0.1677,0.8263,1.3533,3.7186,1.6826,0.9341,0.5629,0.5868,0.2096
woodsra01,Randy,Woods,G,70,185,LaSalle,PA,B,151,7.2384,2.3576,0.2119,0.404,1.702,0.5629,0.0265,0.7285,1.0993,2.2384,0.7616,0.6689,0.457,1.2384,0.3775
woolror01,Orlando,Woolridge,F,81,215,Notre Dame,LA,B,267,27.8876,15.397,1.6479,2.4869,1.7266,0.6667,0.5206,1.8951,2.2734,12.2172,5.9738,4.7603,3.4419,0.1348,0.0075
workmha01,Haywoode,Workman,G,74,180,Oral Roberts,NC,B,353,20.3569,5.5552,0.4249,1.8867,3.9887,0.9943,0.0595,1.5241,1.9292,5.051,2.1133,1.3003,0.9915,1.0425,0.3371
worthja01,James,Worthy,F,81,225,North Carolina,NC,B,294,30.8571,16.2517,1.1088,2.5952,3.2619,1.0782,0.3503,1.6599,1.2687,15.1088,6.8571,2.7755,2.2075,1.2075,0.3299
wrighan01,Antoine,Wright,F-G,79,210,Texas A&M,MA,B,298,19.245,5.4195,0.5268,1.7785,1,0.4664,0.2416,0.7685,2.0101,5.0436,2.0705,1.1208,0.755,1.7181,0.5235
wrighbr03,Brandan,Wright,F,81,205,North Carolina,TN,B,162,13.7716,5.8704,1.1852,2.0123,0.3333,0.3765,0.858,0.4383,1.2593,4.3642,2.4383,1.4568,0.9938,0.0309,0
wrighdo01,Dorell,Wright,F,79,210,none,CT / CA,B,354,25.2034,9.339,0.8192,3.3814,1.6808,0.8842,0.5876,1,1.6243,7.9718,3.4944,1.6215,1.2994,2.8814,1.0508
wrighju01,Julian,Wright,F,80,225,Kansas,IL,B,230,13.2478,3.9348,0.8,1.5,0.7913,0.5739,0.3,0.713,0.7913,3.4522,1.7217,0.7217,0.4217,0.2652,0.0696
wrighlo02,Lorenzen,Wright,F-C,83,225,Memphis,TN,B,779,23.7959,7.9474,2.1669,4.1784,0.7985,0.6046,0.7343,1.1258,2.9204,7.154,3.2811,2.1438,1.3825,0.0372,0.0026
wrighsh01,Sharone,Wright,F-C,83,260,Clemson,GA,B,203,22.3202,9.7241,2.064,2.9754,0.5813,0.4039,1,1.7488,2.7685,8.399,3.8276,3.3399,2.064,0.0591,0.0049
youngda01,Danny,Young,G,75,175,Wake Forest,NC,B,209,13.555,3.7081,0.2488,0.7177,2.1244,0.6268,0.0766,0.6268,0.6986,3.3971,1.3445,0.6938,0.6077,1.2153,0.4115
youngni01,Nick,Young,G-F,78,200,USC,CA,B,357,22.9076,11.4454,0.3669,1.521,0.944,0.535,0.1933,1.1653,1.9664,9.8347,4.2213,2.3641,1.958,2.7647,1.0448
youngsa01,Sam,Young,G-F,78,220,Pittsburgh,VA/ MD,B,193,16.9585,6.6373,0.7098,1.6218,0.715,0.6166,0.2539,0.886,1.2902,5.7927,2.601,1.6425,1.2642,0.6373,0.171
youngth01,Thaddeus,Young,F,80,220,Georgia Tech,TN,B,361,28.1745,12.5596,1.8809,3.1053,1.0997,1.1302,0.313,1.2798,1.9972,10.518,5.338,2.1468,1.5596,0.9612,0.3241
zhizhwa01,Wang,Zhizhi,C,84,220,none,,O,137,9.1533,4.4088,0.4088,1.2774,0.2847,0.1825,0.2555,0.4964,1.1314,3.7299,1.5547,1.073,0.7883,1.3285,0.5109
zidekge01,George,Zidek,C,84,250,UCLA,,W,135,9.837,3.3556,0.8,1.3185,0.237,0.1037,0.0889,0.5111,1.7852,2.9259,1.1926,1.2296,0.963,0.0296,0.0074
